videoId,languageId,edition,version,reason,r2AssetId,r2PublicUrl,originalFilename,status,flags,formatDurationSec,videoDurationSec,audioDurationSec,durationRatio,ffprobeError
1_wl-0-0,6463,wl,32893,,9f39829a-93e1-49d2-bab4-a0dab4973a78,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/6463/videos/6d6ada3b-c211-4ee1-9116-fd349fa1fb16/6463_1_wl-0-0.mp4,1_wl-0-0---WL---6463---32893---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl-0-0,139137,wl,32707,,651a5653-db9c-4a80-9636-e0a9d81cdc7a,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/139137/videos/02564692-d7bf-4722-bb38-ee38b3d9594d/139137_1_wl-0-0.mp4,1_wl-0-0---WL---139137---32707---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl-0-0,5699,wl,32894,,6623d77a-41aa-45e9-86c2-801f6444dcf7,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/5699/videos/d153200f-6a78-47aa-82fa-a9884e1d4cb5/5699_1_wl-0-0.mp4,1_wl-0-0---WL---5699---32894---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl-0-0,18606,wl_rpc,32752,,50a4415c-6fa9-4ae0-bd49-df6b09acd273,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/18606/videos/1a2d0ffb-71ce-4840-a3c1-6dab9d0e6002/18606_1_wl-0-0.mp4,1_wl-0-0---WL_RPC---18606---32752---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,4851.733,128.580,4851.733,37.733,
1_wl-0-0,184455,wl_rpc,32737,,64cbe21e-878a-457f-b88c-61276687fea7,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/184455/videos/dfedc1cc-f645-4358-baab-1c32d7ead51c/184455_1_wl-0-0.mp4,1_wl-0-0---WL_RPC---184455---32737---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,4851.733,128.580,4851.733,37.733,
1_wl60-0-0,7698,wl60,33450,,3f19733b-40c8-4981-8564-cc21ff885fb9,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/7698/videos/69f05062-eeab-491f-a2c7-9fde19345296/7698_1_wl60-0-0.mp4,1_wl60-0-0---WL60---7698---33450---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,7698,wl,33450,,a8996a3d-006d-4783-97f2-71631a74c010,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/7698/videos/7b3ed952-0f00-4419-affb-d99edc917b74/7698_1_wl-0-0.mp4,1_wl-0-0---WL---7698---33450---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,14226,wl60,33718,,a2ec09aa-fdc8-45ab-88c6-040a8ec9aef7,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/14226/videos/59373a63-2d5b-4321-83da-0013d8cd5f99/14226_1_wl60-0-0.mp4,1_wl60-0-0---WL60---14226---33718---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,14226,wl,33718,,136ab00e-1351-464d-9833-890b2b7cd000,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/14226/videos/e3ee0aa8-88b8-48fb-b923-23417b39bc58/14226_1_wl-0-0.mp4,1_wl-0-0---WL---14226---33718---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,98730,wl60,33674,,173a06a1-33d1-4abb-87b9-e3aa1ae52b15,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/98730/videos/492650c7-8eb8-40b7-8ad0-14291646cc69/98730_1_wl60-0-0.mp4,1_wl60-0-0---WL60---98730---33674---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,98730,wl,33674,,691d2773-e7db-4fac-8707-898edd2135b4,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/98730/videos/4f2b7b66-20e0-4b6b-a193-284ee1446b26/98730_1_wl-0-0.mp4,1_wl-0-0---WL---98730---33674---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,184854,wl60,33613,,a7c3bc36-66e6-4657-a626-1a0c3e32e47e,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/184854/videos/a57b1f9c-6f02-443c-9724-50e4f8091669/184854_1_wl60-0-0.mp4,1_wl60-0-0---WL60---184854---33613---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,184854,wl,33613,,ce0d9003-b922-408a-a545-305365291950,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/184854/videos/15c35501-a305-45b7-8def-9b94d63ca0dc/184854_1_wl-0-0.mp4,1_wl-0-0---WL---184854---33613---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,13805,wl60,33608,,0781af69-8ad1-42a3-8b78-799323cffe6e,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/13805/videos/00e3cf82-1f19-473f-9cbd-d487655fbf15/13805_1_wl60-0-0.mp4,1_wl60-0-0---WL60---13805---33608---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,13805,wl,33608,,1ddea604-9878-4903-aecf-0cc39660cd12,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/13805/videos/a9200168-3243-4fa9-80c4-6309294b17b0/13805_1_wl-0-0.mp4,1_wl-0-0---WL---13805---33608---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,3892,wl60_rpc,33020,,1b706899-e67e-40ae-9ee5-51eedfcf8216,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/3892/videos/164618b9-22e2-4fbe-afae-4f17050634b3/3892_1_wl60-0-0.mp4,1_wl60-0-0---WL60_RPC---3892---33020---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3564.544,89.412,3564.544,39.867,
1_wl-0-0,3892,wl_rpc,33020,,dc84b4ce-7e9a-4218-bf9b-149bf0033cc6,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/3892/videos/b281d6cc-49ef-4d88-b32d-986884bd88ea/3892_1_wl-0-0.mp4,1_wl-0-0---WL_RPC---3892---33020---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,4851.733,128.580,4851.733,37.733,
1_cl-0-0,3892,cl,33018,,317c1fea-d5f6-4c1a-937d-b678def1dceb,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/3892/videos/58bb293e-e55d-4cb6-9e52-60caadf38fe1/3892_1_cl-0-0.mp4,1_cl-0-0---CL---3892---33018---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_cl-0-0,138284,cl,32936,,6fb1da52-9f91-46a9-9713-c01b4da4e304,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/138284/videos/56654ce6-54bf-4797-8eee-bcb862d4444f/138284_1_cl-0-0.mp4,1_cl-0-0---CL---138284---32936---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_cl-0-0,153550,cl,32817,,cfd4aaa9-d4f9-43ab-ba20-45313ecd388f,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/153550/videos/b38caea0-fedd-43b3-b40e-addd2a52392a/153550_1_cl-0-0.mp4,1_cl-0-0---CL---153550---32817---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_cl-0-0,1276,cl,32815,,9efb3144-7220-4464-bf38-a5a488ca166f,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/1276/videos/34eaa90d-a9e3-4693-92ee-fd4a843df23a/1276_1_cl-0-0.mp4,1_cl-0-0---CL---1276---32815---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_cl-0-0,108102,cl,33061,,dc095a25-fd04-492a-9e18-e62444fde525,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/108102/videos/67c7c5ed-9cbe-45a4-bfd3-7b53a1d3c101/108102_1_cl-0-0.mp4,1_cl-0-0---CL---108102---33061---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_wl60-0-0,16064,wl60,32729,,1563a12f-88ad-452e-a36a-3907bf356d7a,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/16064/videos/b6679485-da10-43fc-8da0-73c9fd53d011/16064_1_wl60-0-0.mp4,1_wl60-0-0---WL60---16064---32729---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl60-0-0,3892,wl60_rpc,33020,,bbcc10ed-1d21-46c7-b94b-800c06016b09,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/3892/videos/a10d3393-3743-4848-a1c7-acabd336aa0d/3892_1_wl60-0-0.mp4,1_wl60-0-0---WL60_RPC---3892---33020---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3564.544,89.412,3564.544,39.867,
1_wl60-0-0,184701,wl60,33053,,020ae6c4-24bb-4cea-8592-4098655e193b,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/184701/videos/03a6e1f5-9aa0-4b78-a449-1fcfcf318834/184701_1_wl60-0-0.mp4,1_wl60-0-0---WL60---184701---33053---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl60-0-0,153550,wl60,32816,,55b69d23-eae4-4f87-9c33-c1a66a30616f,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/153550/videos/e543cc1b-4f99-4efd-846c-1993b3ca8dc7/153550_1_wl60-0-0.mp4,1_wl60-0-0---WL60---153550---32816---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl60-0-0,5603,wl60,32892,,b694bd68-dfc8-4a61-acff-5c31bcbc710f,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/5603/videos/7bf73cdb-362d-43c7-9d6b-828f4740d308/5603_1_wl60-0-0.mp4,1_wl60-0-0---WL60---5603---32892---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl60-0-0,7773,wl60,32819,,a76a7947-74d2-4740-9d40-aceee1ca5304,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/7773/videos/fd760445-73b2-49a4-813d-194131953b2d/7773_1_wl60-0-0.mp4,1_wl60-0-0---WL60---7773---32819---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl60-0-0,14278,wl60,32900,,d6aeed3e-d640-4c27-a78d-ae0122da0310,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/14278/videos/a4c207d2-f52b-4a26-81ae-efd94355ef7a/14278_1_wl60-0-0.mp4,1_wl60-0-0---WL60---14278---32900---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl60-0-0,53418,wl60,32905,,28a8a5a4-2a4e-452f-94fc-ed396efaca65,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/53418/videos/1e4f9cb8-bdbc-44b6-9b7e-b855d973cf29/53418_1_wl60-0-0.mp4,1_wl60-0-0---WL60---53418---32905---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl60-0-0,18321,wl60,33074,,db6f64f9-db19-4bad-b753-bc1565031944,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/18321/videos/46050b4c-4fa7-4962-969d-fa16c5ff6676/18321_1_wl60-0-0.mp4,1_wl60-0-0---WL60---18321---33074---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl60-0-0,6463,wl60,32893,,02a616d8-8cb4-4a22-8945-8228f1f0a354,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/6463/videos/578b0e2a-07ab-456c-b7a4-a9be76a6881c/6463_1_wl60-0-0.mp4,1_wl60-0-0---WL60---6463---32893---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl60-0-0,139137,wl60,32707,,3db72b15-b49b-4d32-9c7b-9a5ca6f15a9f,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/139137/videos/5f571cb1-6ff0-4962-b6da-d4678a52743e/139137_1_wl60-0-0.mp4,1_wl60-0-0---WL60---139137---32707---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_cl-0-0,138284,cl,32936,,d0ca48c4-4dd9-42af-be30-12b9f36e8adb,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/138284/videos/8adcb686-188f-41e6-bd2a-223ac9898155/138284_1_cl-0-0.mp4,1_cl-0-0---CL---138284---32936---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_wl-0-0,138284,wl,32935,,0844d5bb-49c1-45e5-8956-b83e4579dd5f,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/138284/videos/7afa1356-eac9-4c71-b54b-de746817c29e/138284_1_wl-0-0.mp4,1_wl-0-0---WL---138284---32935---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,53418,wl60,32905,,fb706687-e3f2-4e67-9698-1e9a4dc28fd3,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/53418/videos/9c28d878-6f43-42fc-9651-80125dcf33e3/53418_1_wl60-0-0.mp4,1_wl60-0-0---WL60---53418---32905---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,53418,wl,32905,,ed922e12-e3c9-4e5e-ae56-b72394473a67,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/53418/videos/c2776c64-2764-4815-ab84-3b241ce14cf9/53418_1_wl-0-0.mp4,1_wl-0-0---WL---53418---32905---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,14278,wl60,32900,,060f4a24-0317-402a-9868-a303a2dc2447,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/14278/videos/b678115f-d5d1-4ec7-b4fb-deb212373fed/14278_1_wl60-0-0.mp4,1_wl60-0-0---WL60---14278---32900---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,14278,wl,32900,,7a02891f-5046-462b-bca1-4b7dcb4c9e04,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/14278/videos/482ab8ba-de14-4528-83fa-b57fadf9e3f5/14278_1_wl-0-0.mp4,1_wl-0-0---WL---14278---32900---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,18321,wl60,33074,,17659870-ed57-4859-9de9-380e7c2c15b2,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/18321/videos/110296a9-0395-4f44-942b-1af38c9bd0cf/18321_1_wl60-0-0.mp4,1_wl60-0-0---WL60---18321---33074---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,18321,wl,33074,,5ca2e2b6-e430-43ee-973a-7d7a58e9ae77,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/18321/videos/2278d898-a88f-448b-a693-b9591380353e/18321_1_wl-0-0.mp4,1_wl-0-0---WL---18321---33074---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_cl-0-0,108102,cl,33061,,e6dea7b9-5d46-41f2-aedb-c66a2f36dd57,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/108102/videos/90f6828d-bfb3-482c-81c5-84e6ed9b166f/108102_1_cl-0-0.mp4,1_cl-0-0---CL---108102---33061---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_wl60-0-0,184701,wl60,33053,,739a9d03-cd95-4314-804e-9160e9d7a1c1,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/184701/videos/6685ff4e-af98-47b7-867c-e3d8689ae3c9/184701_1_wl60-0-0.mp4,1_wl60-0-0---WL60---184701---33053---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,184701,wl,33053,,6316466f-29fb-4ddb-a14c-408fd012f2fa,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/184701/videos/6286e71c-e749-450c-bd70-5a0b00982398/184701_1_wl-0-0.mp4,1_wl-0-0---WL---184701---33053---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,5699,wl60,32894,,7551a9b9-b06b-4309-8e90-824a423a7c1d,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/5699/videos/6a014ae1-d53c-4889-ad62-2f43c72a8bc9/5699_1_wl60-0-0.mp4,1_wl60-0-0---WL60---5699---32894---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,5699,wl,32894,,9cd5e1cd-d44c-43e3-aaf6-e9fb447f4634,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/5699/videos/46ea7947-822a-403b-a51c-ac37bea5a2fb/5699_1_wl-0-0.mp4,1_wl-0-0---WL---5699---32894---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,6463,wl60,32893,,d7442c35-887e-4b44-bdf3-2b783b39462b,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/6463/videos/1ad1d31c-ee75-4c4b-a464-887d8e402ba0/6463_1_wl60-0-0.mp4,1_wl60-0-0---WL60---6463---32893---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,6463,wl,32893,,f1734bdb-6d31-4e0d-ba55-7793f2107c81,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/6463/videos/0d011f0c-5292-4fb3-ba70-ae482682f20e/6463_1_wl-0-0.mp4,1_wl-0-0---WL---6463---32893---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,5603,wl60,32892,,99fc7a64-7e37-4a54-937c-4075fa01dd9f,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/5603/videos/5a38af80-ff69-4893-83e8-77a9c4e6ab52/5603_1_wl60-0-0.mp4,1_wl60-0-0---WL60---5603---32892---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,5603,wl,32892,,4e8c47a0-1369-4344-a8d1-0324586429fc,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/5603/videos/0675a6f3-38a4-46c3-b25e-1f625579dc72/5603_1_wl-0-0.mp4,1_wl-0-0---WL---5603---32892---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,184455,wl60_rpc,32737,,2d1f1db8-da75-4954-a73c-2575d7a993a7,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/184455/videos/4d24dd77-27d2-4b93-b231-64c6c8fd821a/184455_1_wl60-0-0.mp4,1_wl60-0-0---WL60_RPC---184455---32737---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3564.544,89.412,3564.544,39.867,
1_wl-0-0,184455,wl_rpc,32737,,dcd8613c-4d24-4491-99c3-7de49f1e6ecc,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/184455/videos/f801ed4f-ad55-47af-975c-38aab3a32874/184455_1_wl-0-0.mp4,1_wl-0-0---WL_RPC---184455---32737---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,4851.733,128.580,4851.733,37.733,
1_wl60-0-0,16064,wl60,32729,,28fa1889-c8c9-4793-a3db-57eca494d684,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/16064/videos/fe57c368-0329-4e11-ab8b-19a823e6bcc7/16064_1_wl60-0-0.mp4,1_wl60-0-0---WL60---16064---32729---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,16064,wl,32729,,a4347670-d7f6-44f0-8371-eeeeca7eb067,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/16064/videos/ede711b1-3a93-43bf-a590-4be10bc61900/16064_1_wl-0-0.mp4,1_wl-0-0---WL---16064---32729---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,7773,wl60,32819,,b8adbf56-4d6e-4e21-be67-4a1807362475,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/7773/videos/a0f55fc1-621c-4fc8-af1d-08570b0b584b/7773_1_wl60-0-0.mp4,1_wl60-0-0---WL60---7773---32819---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,7773,wl,32819,,e14e11a0-e20c-48d0-998b-26dfcfc314d9,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/7773/videos/d982114a-b583-4fe1-91b7-740ff50c70bc/7773_1_wl-0-0.mp4,1_wl-0-0---WL---7773---32819---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_cl-0-0,153550,cl,32817,,3aa3c01b-6ad5-4b71-aef0-445fbdafd276,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/153550/videos/f56868b6-53f8-4b79-a3f6-6ae0d29268be/153550_1_cl-0-0.mp4,1_cl-0-0---CL---153550---32817---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_wl60-0-0,153550,wl60,32816,,29bf2d0d-df64-473f-8d3f-4ddc5489e9c0,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/153550/videos/3c538286-665d-4067-91f0-095e892a32aa/153550_1_wl60-0-0.mp4,1_wl60-0-0---WL60---153550---32816---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,153550,wl,32816,,49a4371f-53fd-476e-b108-1526eaa84cca,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/153550/videos/1ec88370-359f-494c-9a88-f6db17ebf4e7/153550_1_wl-0-0.mp4,1_wl-0-0---WL---153550---32816---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_cl-0-0,1276,cl,32815,,3d5aadbc-f382-4bcf-be94-6cf4e3c663ce,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/1276/videos/d4860c16-cff9-4e00-a49d-c2b3a41bef68/1276_1_cl-0-0.mp4,1_cl-0-0---CL---1276---32815---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_wl60-0-0,139137,wl60,32707,,0622604a-eda3-4ed4-8bab-ca26d1a37787,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/139137/videos/923b2672-9463-4625-b7e8-81979bce22d3/139137_1_wl60-0-0.mp4,1_wl60-0-0---WL60---139137---32707---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,139137,wl,32707,,9811cc01-b647-421e-a5ec-6b72f8b44d30,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/139137/videos/7a2412fc-1f41-42c1-8526-1a78b48bf826/139137_1_wl-0-0.mp4,1_wl-0-0---WL---139137---32707---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,18606,wl60_rpc,32752,,7dc7e9f5-a2f0-40f8-baf1-eca6ddc5d5cf,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/18606/videos/093c5367-5ff9-49ec-ba35-ca84bcd58920/18606_1_wl60-0-0.mp4,1_wl60-0-0---WL60_RPC---18606---32752---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3564.544,89.412,3564.544,39.867,
1_wl-0-0,18606,wl_rpc,32752,,aca8d015-5d97-474f-842b-5d98558f373e,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/18606/videos/1859171d-e609-4c41-b605-a7866e541416/18606_1_wl-0-0.mp4,1_wl-0-0---WL_RPC---18606---32752---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,4851.733,128.580,4851.733,37.733,
1_wl60-0-0,6793,wl60,32554,,0f6d1c1c-2648-4167-a54a-42c8832ec7e7,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/6793/videos/f5d9d676-63ff-4730-946a-0571caeea050/6793_1_wl60-0-0.mp4,1_wl60-0-0---WL60---6793---32554---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,6793,wl,32554,,2676750a-2413-426d-98eb-9dfc26a5b195,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/6793/videos/6d4219a2-4f25-45fc-8486-79e8644a5366/6793_1_wl-0-0.mp4,1_wl-0-0---WL---6793---32554---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
