r2AssetId,r2PublicUrl,originalFilename,videoId,languageId,edition,version,missingMuxVideoId,muxStatus,muxErrorMessage
db6f64f9-db19-4bad-b753-bc1565031944,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/18321/videos/46050b4c-4fa7-4962-969d-fa16c5ff6676/18321_1_wl60-0-0.mp4,1_wl60-0-0---WL60---18321---33074---0---0.mp4,1_wl60-0-0,18321,wl60,33074,true,,
02a616d8-8cb4-4a22-8945-8228f1f0a354,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/6463/videos/578b0e2a-07ab-456c-b7a4-a9be76a6881c/6463_1_wl60-0-0.mp4,1_wl60-0-0---WL60---6463---32893---0---0.mp4,1_wl60-0-0,6463,wl60,32893,true,,
3db72b15-b49b-4d32-9c7b-9a5ca6f15a9f,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/139137/videos/5f571cb1-6ff0-4962-b6da-d4678a52743e/139137_1_wl60-0-0.mp4,1_wl60-0-0---WL60---139137---32707---0---0.mp4,1_wl60-0-0,139137,wl60,32707,true,,
fb706687-e3f2-4e67-9698-1e9a4dc28fd3,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/53418/videos/9c28d878-6f43-42fc-9651-80125dcf33e3/53418_1_wl60-0-0.mp4,1_wl60-0-0---WL60---53418---32905---0---0.mp4,1_wl60-0-0,53418,wl60,32905,true,,
060f4a24-0317-402a-9868-a303a2dc2447,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/14278/videos/b678115f-d5d1-4ec7-b4fb-deb212373fed/14278_1_wl60-0-0.mp4,1_wl60-0-0---WL60---14278---32900---0---0.mp4,1_wl60-0-0,14278,wl60,32900,true,,
17659870-ed57-4859-9de9-380e7c2c15b2,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/18321/videos/110296a9-0395-4f44-942b-1af38c9bd0cf/18321_1_wl60-0-0.mp4,1_wl60-0-0---WL60---18321---33074---0---0.mp4,1_wl60-0-0,18321,wl60,33074,true,,
739a9d03-cd95-4314-804e-9160e9d7a1c1,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/184701/videos/6685ff4e-af98-47b7-867c-e3d8689ae3c9/184701_1_wl60-0-0.mp4,1_wl60-0-0---WL60---184701---33053---0---0.mp4,1_wl60-0-0,184701,wl60,33053,true,,
7551a9b9-b06b-4309-8e90-824a423a7c1d,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/5699/videos/6a014ae1-d53c-4889-ad62-2f43c72a8bc9/5699_1_wl60-0-0.mp4,1_wl60-0-0---WL60---5699---32894---0---0.mp4,1_wl60-0-0,5699,wl60,32894,true,,
d7442c35-887e-4b44-bdf3-2b783b39462b,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/6463/videos/1ad1d31c-ee75-4c4b-a464-887d8e402ba0/6463_1_wl60-0-0.mp4,1_wl60-0-0---WL60---6463---32893---0---0.mp4,1_wl60-0-0,6463,wl60,32893,true,,
99fc7a64-7e37-4a54-937c-4075fa01dd9f,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/5603/videos/5a38af80-ff69-4893-83e8-77a9c4e6ab52/5603_1_wl60-0-0.mp4,1_wl60-0-0---WL60---5603---32892---0---0.mp4,1_wl60-0-0,5603,wl60,32892,true,,
2d1f1db8-da75-4954-a73c-2575d7a993a7,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/184455/videos/4d24dd77-27d2-4b93-b231-64c6c8fd821a/184455_1_wl60-0-0.mp4,1_wl60-0-0---WL60_RPC---184455---32737---0---0.mp4,1_wl60-0-0,184455,wl60_rpc,32737,true,,
28fa1889-c8c9-4793-a3db-57eca494d684,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/16064/videos/fe57c368-0329-4e11-ab8b-19a823e6bcc7/16064_1_wl60-0-0.mp4,1_wl60-0-0---WL60---16064---32729---0---0.mp4,1_wl60-0-0,16064,wl60,32729,true,,
b8adbf56-4d6e-4e21-be67-4a1807362475,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/7773/videos/a0f55fc1-621c-4fc8-af1d-08570b0b584b/7773_1_wl60-0-0.mp4,1_wl60-0-0---WL60---7773---32819---0---0.mp4,1_wl60-0-0,7773,wl60,32819,true,,
29bf2d0d-df64-473f-8d3f-4ddc5489e9c0,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/153550/videos/3c538286-665d-4067-91f0-095e892a32aa/153550_1_wl60-0-0.mp4,1_wl60-0-0---WL60---153550---32816---0---0.mp4,1_wl60-0-0,153550,wl60,32816,true,,
0622604a-eda3-4ed4-8bab-ca26d1a37787,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/139137/videos/923b2672-9463-4625-b7e8-81979bce22d3/139137_1_wl60-0-0.mp4,1_wl60-0-0---WL60---139137---32707---0---0.mp4,1_wl60-0-0,139137,wl60,32707,true,,
7dc7e9f5-a2f0-40f8-baf1-eca6ddc5d5cf,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/18606/videos/093c5367-5ff9-49ec-ba35-ca84bcd58920/18606_1_wl60-0-0.mp4,1_wl60-0-0---WL60_RPC---18606---32752---0---0.mp4,1_wl60-0-0,18606,wl60_rpc,32752,true,,
0f6d1c1c-2648-4167-a54a-42c8832ec7e7,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/6793/videos/f5d9d676-63ff-4730-946a-0571caeea050/6793_1_wl60-0-0.mp4,1_wl60-0-0---WL60---6793---32554---0---0.mp4,1_wl60-0-0,6793,wl60,32554,true,,
d3214ee0-a295-49e4-b49d-65ea79bbb4f9,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/20896/videos/18c71b10-a75f-4913-84a5-71d76c6ea748/20896_1_wl60-0-0.mp4,1_wl60-0-0---WL60---20896---32570---0---0.mp4,1_wl60-0-0,20896,wl60,32570,true,,
7ee12313-9fab-4db2-a3f0-8a34633710fc,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/20851/videos/1a315937-952a-451b-a8bd-4fa3cef476e0/20851_1_wl60-0-0.mp4,1_wl60-0-0---WL60---20851---32517---0---0.mp4,1_wl60-0-0,20851,wl60,32517,true,,
7af731da-074b-44ae-8dc2-f133484d25d0,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/20900/videos/7e056b48-482c-4d07-9a6b-5d53dc54d735/20900_1_wl60-0-0.mp4,1_wl60-0-0---WL60---20900---32504---0---0.mp4,1_wl60-0-0,20900,wl60,32504,true,,
fb9ada59-c941-402d-9124-d411a4f0f6a0,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/13172/videos/e49b7d01-c893-4e7e-b082-77615251bf91/13172_1_wl60-0-0.mp4,1_wl60-0-0---WL60---13172---32217---0---0.mp4,1_wl60-0-0,13172,wl60,32217,true,,
acad6f29-bf1d-4542-a614-ad7898f2676f,https://api-media-core.jesusfilm.org/1_jf-0-0/variants/106963/videos/612585be-6ab8-4da1-b61c-b63f6bb505f1/106963_1_jf-0-0.mp4,1_jf-0-0---OT---106963---32160---0---0.mp4,1_jf-0-0,106963,ot,32160,true,,
a1de93da-3d8c-449d-b256-0a4887af44e7,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/18450/videos/424e41ed-357a-46a5-be25-3f9f4c1b52ad/18450_1_wl60-0-0.mp4,1_wl60-0-0---WL60_RPC---18450---32152---0---0.mp4,1_wl60-0-0,18450,wl60_rpc,32152,true,,
fcb4a0d5-f878-4ee9-9fac-17ce77b76d1e,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/24416/videos/2edd8363-8f80-4764-8d46-2613a2c44720/24416_1_wl60-0-0.mp4,1_wl60-0-0---WL60---24416---32469---0---0.mp4,1_wl60-0-0,24416,wl60,32469,true,,
dbbb0b48-61df-421c-8852-a2a6aa5a6c4a,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/143789/videos/fce2e5ac-afa6-4ad0-b2b8-5ce2d66cdd56/143789_1_wl60-0-0.mp4,1_wl60-0-0---WL60---143789---32468---0---0.mp4,1_wl60-0-0,143789,wl60,32468,true,,
f842ebc8-08e6-4a2d-bf6a-01d825f62687,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/184479/videos/32eebb7a-786c-4fc6-89f6-3557d79c4acf/184479_1_wl60-0-0.mp4,1_wl60-0-0---WL60---184479---32467---0---0.mp4,1_wl60-0-0,184479,wl60,32467,true,,
0bfc3a03-2197-4bf5-84ec-ae7c8ec96fc1,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/19594/videos/91c65569-b47c-4b8b-9e6d-0c73c39a7945/19594_1_wl60-0-0.mp4,1_wl60-0-0---WL60---19594---32466---0---0.mp4,1_wl60-0-0,19594,wl60,32466,true,,
12909bd0-5ea9-475e-b3f9-22b420d45947,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/5667/videos/403be47d-2c37-4136-af9a-0910a9bf427a/5667_1_wl60-0-0.mp4,1_wl60-0-0---WL60---5667---32465---0---0.mp4,1_wl60-0-0,5667,wl60,32465,true,,
7099dcda-16c0-4128-8527-d89fd016f1da,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/12595/videos/275151d7-6641-4b20-8c7c-76645410cbce/12595_1_wl60-0-0.mp4,1_wl60-0-0---WL60---12595---32139---0---0.mp4,1_wl60-0-0,12595,wl60,32139,true,,
de5b6ff2-6b93-4ade-a0af-03c52919546a,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/7309/videos/c04acebb-6509-46e6-afd2-bde494005c49/7309_1_wl60-0-0.mp4,1_wl60-0-0---WL60---7309---32432---0---0.mp4,1_wl60-0-0,7309,wl60,32432,true,,
b4da2cc2-c689-4173-a51c-5d7b0fc080da,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/6975/videos/9587b7c4-2eab-4de0-805a-0dfaf31df982/6975_1_wl60-0-0.mp4,1_wl60-0-0---WL60---6975---32412---0---0.mp4,1_wl60-0-0,6975,wl60,32412,true,,
ad954953-2e8d-4662-8766-968e6dbdc213,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/7885/videos/98b23eca-e264-4279-a7a0-c1142f0a3fb1/7885_1_cl-0-0.mp4,1_cl-0-0---EC---7885---32410---0---0.mp4,1_cl-0-0,7885,ec,32410,true,,
2c352ffe-e142-40cf-bf59-58b807578a84,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/1335/videos/52b3d8b8-8837-4bd8-a1e9-0b025c7965d7/1335_1_wl60-0-0.mp4,1_wl60-0-0---WL60---1335---32394---0---0.mp4,1_wl60-0-0,1335,wl60,32394,true,,
9ea6b262-bdad-421a-9851-c18b7185f0dc,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/7885/videos/d539836e-8207-4da6-98e2-44e94acc02d8/7885_1_wl60-0-0.mp4,1_wl60-0-0---WL60---7885---32195---0---0.mp4,1_wl60-0-0,7885,wl60,32195,true,,
010b86de-23b9-499b-afe5-2419fdb4532c,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/20790/videos/70b74ed2-5032-4f1c-aa12-ed7a287b6880/20790_1_wl60-0-0.mp4,1_wl60-0-0---WL60---20790---32388---0---0.mp4,1_wl60-0-0,20790,wl60,32388,true,,
6f1121e6-26a0-4824-a0fe-e26e3ba5f60e,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/20754/videos/512b0a15-2325-4a9b-be78-3a103d69387d/20754_1_wl60-0-0.mp4,1_wl60-0-0---WL60---20754---32387---0---0.mp4,1_wl60-0-0,20754,wl60,32387,true,,
e10710fa-ae43-4b89-a4cd-be54e2e604a1,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/24014/videos/e527c237-5b11-42db-ad83-29cd11fd21ca/24014_1_wl60-0-0.mp4,1_wl60-0-0---WL60---24014---32177---0---0.mp4,1_wl60-0-0,24014,wl60,32177,true,,
6a2ba36f-63cb-4ada-9142-2a5b0f0826a4,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/4344/videos/de25b0c1-ac79-4002-a372-7c298b164ffb/4344_1_wl60-0-0.mp4,1_wl60-0-0---WL60---4344---32386---0---0.mp4,1_wl60-0-0,4344,wl60,32386,true,,
7938d12d-2651-4057-a906-560cb7081471,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/23388/videos/1c9c8c52-932b-42e8-acab-e5e742487a87/23388_1_wl60-0-0.mp4,1_wl60-0-0---WL60---23388---32384---0---0.mp4,1_wl60-0-0,23388,wl60,32384,true,,
e301922a-ddd1-4408-9e83-2f98e739b217,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/2075/videos/ba53c031-830b-4f01-a408-0c82b532e870/2075_1_cl-0-0.mp4,1_cl-0-0---AC---2075---32382---0---0.mp4,1_cl-0-0,2075,ac,32382,true,,
0cbdb7f6-6dac-4fa3-bfb2-87570608d6ac,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/2075/videos/0fc99871-484c-4b70-9a8d-e8bb3a547dda/2075_1_wl60-0-0.mp4,1_wl60-0-0---WL60---2075---32380---0---0.mp4,1_wl60-0-0,2075,wl60,32380,true,,
87fc0515-6c69-4c2c-995f-9e31ef6fcab1,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/16107/videos/22131f3f-91a5-4591-8061-d6a1cab8cd27/16107_1_wl60-0-0.mp4,1_wl60-0-0---WL60---16107---32379---0---0.mp4,1_wl60-0-0,16107,wl60,32379,true,,
0663fe2a-7fb8-4f5c-8e4d-26fb8d733b23,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/2028/videos/40772c04-8658-40ac-992f-637c71391bfc/2028_1_wl60-0-0.mp4,1_wl60-0-0---WL60---2028---32377---0---0.mp4,1_wl60-0-0,2028,wl60,32377,true,,
d19d7eb9-776d-46b0-b9e9-8542030db61b,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/2104/videos/7f25c3d5-06ef-4338-bd51-3c0bba1d1736/2104_1_wl60-0-0.mp4,1_wl60-0-0---WL60---2104---32376---0---0.mp4,1_wl60-0-0,2104,wl60,32376,true,,
9cbd9456-52ab-4986-9d48-edd11616e035,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/4734/videos/2e448a53-17d8-4382-8726-8efbff3e150f/4734_1_wl60-0-0.mp4,1_wl60-0-0---WL60---4734---32355---0---0.mp4,1_wl60-0-0,4734,wl60,32355,true,,
f4955100-9c38-405d-b30f-c930bf54a005,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/131700/videos/4dc1d493-c5e1-4ea9-ac73-d1d490253920/131700_1_wl60-0-0.mp4,1_wl60-0-0---WL60---131700---32354---0---0.mp4,1_wl60-0-0,131700,wl60,32354,true,,
4e1de3e0-f5a8-4a1f-9e6e-b18278b7e4e5,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/4635/videos/60dd72ac-bee2-4389-a14c-414cc2a1df83/4635_1_wl60-0-0.mp4,1_wl60-0-0---WL60---4635---32353---0---0.mp4,1_wl60-0-0,4635,wl60,32353,true,,
f4cc2d55-78dd-4b41-9abf-39c577a679fc,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/13316/videos/a8263f2d-60d9-4715-a7a9-2061aa13ecb7/13316_1_wl60-0-0.mp4,1_wl60-0-0---WL60---13316---32327---0---0.mp4,1_wl60-0-0,13316,wl60,32327,true,,
b3507f8f-2d51-42ed-9bcb-808072a3634e,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/10519/videos/ec446cf6-1aee-4509-ac8f-04038af22090/10519_1_wl60-0-0.mp4,1_wl60-0-0---WL60---10519---32325---0---0.mp4,1_wl60-0-0,10519,wl60,32325,true,,
2d235742-aabf-4490-835b-a7c6a86d81c2,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/184515/videos/c0bac4c3-867b-45b5-ab6f-c1cf372d4cd9/184515_1_wl60-0-0.mp4,1_wl60-0-0---WL60---184515---32315---0---0.mp4,1_wl60-0-0,184515,wl60,32315,true,,
3551fbfe-b7a1-43de-8fac-d6be6e4595dc,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/22500/videos/95270b94-132c-464b-b32e-9199b5b1806c/22500_1_wl60-0-0.mp4,1_wl60-0-0---WL60---22500---32308---0---0.mp4,1_wl60-0-0,22500,wl60,32308,true,,
fa8b35ff-aa67-4b98-a0f7-c59f1b051182,https://api-media-core.jesusfilm.org/1_wl604406-0-0/variants/389/videos/59609576-7225-4b87-8cde-23b5f8b9bd00/389_1_wl604406-0-0.mp4,1_wl604406-0-0---WL60---389---31228---0---0.mp4,1_wl604406-0-0,389,wl60,31228,true,,
530528cd-37ea-4eb3-8f7b-efa9856787b9,https://api-media-core.jesusfilm.org/1_jf6104-0-0/variants/12693/videos/810312ad-6bec-4560-b68c-3ca4e35dde25/12693_1_jf6104-0-0.mp4,1_jf6104-0-0---OT---12693---31516---0---0.mp4,1_jf6104-0-0,12693,ot,31516,true,,
88bcd914-6ea8-4396-9d05-24084827c336,https://api-media-core.jesusfilm.org/1_jf6143-0-0/variants/139124/videos/bf2cf46a-72a0-4265-904d-d31633131b34/139124_1_jf6143-0-0.mp4,1_jf6143-0-0---OT---139124---31642---0---0.mp4,1_jf6143-0-0,139124,ot,31642,true,,
3ca363cb-8b5f-4009-8bb3-08468dd92e3f,https://api-media-core.jesusfilm.org/1_jf6126-0-0/variants/139124/videos/41d1ff51-a3ed-48ed-af13-a23ace3029fe/139124_1_jf6126-0-0.mp4,1_jf6126-0-0---OT---139124---31642---0---0.mp4,1_jf6126-0-0,139124,ot,31642,true,,
19d83134-8dfc-41ca-bae9-7774da028249,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/5456/videos/91f3bfcb-8fd3-4bbb-8c52-c11965ba18c4/5456_1_cl-0-0.mp4,1_cl-0-0---AC---5456---31635---0---0.mp4,1_cl-0-0,5456,ac,31635,true,,
16e92915-0e81-40d0-9b63-6756bb663774,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/7083/videos/6578de51-6e44-43d6-b6a4-d90e71e3c9aa/7083_1_wl60-0-0.mp4,1_wl60-0-0---WL60---7083---31921---0---0.mp4,1_wl60-0-0,7083,wl60,31921,true,,
cb779337-2f5e-4810-86ec-2b4efe2bb07b,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/13376/videos/36d99792-c9c8-42aa-b16a-ec07d7c9e313/13376_1_wl60-0-0.mp4,1_wl60-0-0---WL60---13376---31876---0---0.mp4,1_wl60-0-0,13376,wl60,31876,true,,
876803a4-eb52-4821-b340-558cfa116432,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/4473/videos/f03b9653-17bd-4c68-ad83-673051c557cd/4473_1_wl60-0-0.mp4,1_wl60-0-0---WL60---4473---31860---0---0.mp4,1_wl60-0-0,4473,wl60,31860,true,,
53515fec-c695-48e6-b3c6-227bc85f9515,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/13408/videos/af1698ff-1db7-406c-b715-335c5cdc67bb/13408_1_wl60-0-0.mp4,1_wl60-0-0---WL60---13408---31852---0---0.mp4,1_wl60-0-0,13408,wl60,31852,true,,
4670e4da-a80c-4d43-b02b-98090e54f1a4,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/20285/videos/b0d635dd-809e-43ee-942c-46046b975edc/20285_1_cl-0-0.mp4,1_cl-0-0---AC---20285---31170---0---0.mp4,1_cl-0-0,20285,ac,31170,true,,
8469897c-6d12-43ee-b90e-27eb99abaebb,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/53424/videos/64010d2e-cf96-4d10-82b0-f1d9d6d4ee94/53424_1_cl-0-0.mp4,1_cl-0-0---AC---53424---29138---0---0.mp4,1_cl-0-0,53424,ac,29138,true,,
051133bd-1019-40c4-8fd4-dc80eee78bfb,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/1341/videos/da81984c-2664-4ab6-a8ba-ec87df4f7c22/1341_1_cl-0-0.mp4,1_cl-0-0---AC---1341---29071---0---0.mp4,1_cl-0-0,1341,ac,29071,true,,
34a1ef9a-a472-4fa6-a021-f694ac12dfe3,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/1942/videos/ca5ce9b6-73cd-444f-b4e1-87cdf2906191/1942_1_cl-0-0.mp4,1_cl-0-0---EC---1942---30509---0---0.mp4,1_cl-0-0,1942,ec,30509,true,,
41f1e937-b747-4972-b121-a743494eaada,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/3712/videos/19584619-a739-4a61-b1fd-71934b1ec2b5/3712_1_cl-0-0.mp4,1_cl-0-0---EC---3712---30508---0---0.mp4,1_cl-0-0,3712,ec,30508,true,,
8df172f1-d540-4e0a-a76b-be90f5fbd557,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/185199/videos/9e5ad5c6-b2fa-44dd-b9e8-7ce5e991741e/185199_1_cl-0-0.mp4,1_cl-0-0---AC---185199---29987---0---0.mp4,1_cl-0-0,185199,ac,29987,true,,
a30273be-34eb-44e4-b538-36439eee6f65,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/4455/videos/e487d700-6ce8-4a81-b0b3-a7f80b694287/4455_1_cl-0-0.mp4,1_cl-0-0---EC---4455---29979---0---0.mp4,1_cl-0-0,4455,ec,29979,true,,
85f107c4-fb17-4755-a286-010c90258c9b,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/10393/videos/61b4ed53-b0dc-48c4-8d59-f89521db1058/10393_1_cl-0-0.mp4,1_cl-0-0---EC---10393---29960---0---0.mp4,1_cl-0-0,10393,ec,29960,true,,
cc1015c6-fb69-4aab-86f1-71a58de33638,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/21046/videos/39bd3094-14cd-4f99-8ee7-c039268c5c3d/21046_1_cl-0-0.mp4,1_cl-0-0---EC---21046---29951---0---0.mp4,1_cl-0-0,21046,ec,29951,true,,
a606ff71-5513-4f4e-8e6f-9d1b4ad1b311,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/21064/videos/f31ad78c-4c44-4b31-ba33-2674db6e6a62/21064_1_cl-0-0.mp4,1_cl-0-0---EC---21064---29950---0---0.mp4,1_cl-0-0,21064,ec,29950,true,,
0feb5bc4-8af2-4437-b144-c01a844465f4,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/7519/videos/40b4ab8e-44bd-4f14-9f23-1cd98b16e84c/7519_1_cl-0-0.mp4,1_cl-0-0---EC---7519---29949---0---0.mp4,1_cl-0-0,7519,ec,29949,true,,
5f64cdff-c7c9-4e9d-acd5-98c6b674ecec,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/483/videos/f240353c-0749-4d98-a768-72cac7e879c2/483_1_cl-0-0.mp4,1_cl-0-0---EC---483---29948---0---0.mp4,1_cl-0-0,483,ec,29948,true,,
7ef2582d-0b8f-4f58-b189-7fd99102e148,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/531/videos/3fe3543d-038d-4be0-8df4-f720bd7e9211/531_1_cl-0-0.mp4,1_cl-0-0---EC---531---29947---0---0.mp4,1_cl-0-0,531,ec,29947,true,,
76eb1010-7d4a-439c-af8e-5fa539cb885c,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/4601/videos/c5dc20e4-65a2-42a6-a301-853bc16ea051/4601_1_cl-0-0.mp4,1_cl-0-0---EC---4601---29932---0---0.mp4,1_cl-0-0,4601,ec,29932,true,,
d2d30c99-fe7d-4061-84bf-ddca05f275d2,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/2614/videos/04af6f9f-e255-48d1-b52f-8b74d6269995/2614_1_cl-0-0.mp4,1_cl-0-0---AC---2614---29929---0---0.mp4,1_cl-0-0,2614,ac,29929,true,,
1c03ff98-8b96-44a5-b457-f2e4c77b20f8,https://api-media-core.jesusfilm.org/1_jf6121-0-0/variants/185335/videos/727234cd-8513-400b-a9b0-6ceb8920e049/185335_1_jf6121-0-0.mp4,1_jf6121-0-0---OT---185335---40736---0---0.mp4,1_jf6121-0-0,185335,ot,40736,true,,
5fccae70-a56b-4259-b491-e9a3dfd64644,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/496/videos/a374b52a-1ef5-48e9-94b6-35ce3349992d/496_1_cl-0-0.mp4,1_cl-0-0---EC---496---29916---0---0.mp4,1_cl-0-0,496,ec,29916,true,,
adb2aad4-8d4f-4d14-8e26-4f7415dd08b0,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/1106/videos/ad135941-7bd9-484d-8519-129476f7a875/1106_1_cl-0-0.mp4,1_cl-0-0---EC---1106---29850---0---0.mp4,1_cl-0-0,1106,ec,29850,true,,
41406ffe-ebc4-4199-b01b-e4bd3a64103f,https://api-media-core.jesusfilm.org/1_jf-0-0/variants/185335/videos/c25dc0cd-6862-4e66-a6df-3614efe3f131/185335_1_jf-0-0.mp4,1_jf-0-0---OT---185335---40736---0---0.mp4,1_jf-0-0,185335,ot,40736,true,,
dcb776e2-2360-46a5-8de5-cdb1be610361,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/1308/videos/7a0541db-a390-44c0-95c3-31d987868a9f/1308_1_cl-0-0.mp4,1_cl-0-0---AC---1308---28996---0---0.mp4,1_cl-0-0,1308,ac,28996,true,,
a5446af1-f93f-4e53-af0f-889f4aebd7ff,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/7577/videos/4c5eb90d-d49d-497a-ba70-a1160e631def/7577_1_cl-0-0.mp4,1_cl-0-0---AC---7577---28995---0---0.mp4,1_cl-0-0,7577,ac,28995,true,,
3af0e61d-c792-47aa-a863-fa05417a1a6e,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/13098/videos/d71423c6-f68a-426f-b229-9ebf1b7267f7/13098_1_cl-0-0.mp4,1_cl-0-0---AC---13098---28994---0---0.mp4,1_cl-0-0,13098,ac,28994,true,,
962f4a7e-fef3-4bda-9695-ba948c635db2,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/4547/videos/550c697e-8a04-4056-b2ae-035de5d86fda/4547_1_cl-0-0.mp4,1_cl-0-0---AC---4547---28993---0---0.mp4,1_cl-0-0,4547,ac,28993,true,,
4c3edef6-dd75-4757-a52c-85ca2db73818,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/185221/videos/463d1c71-9f19-414d-ac65-7bf55502b4b3/185221_1_cl-0-0.mp4,1_cl-0-0---AC---185221---28887---0---0.mp4,1_cl-0-0,185221,ac,28887,true,,
3893ec4a-147c-4ce2-a241-d480872b0979,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/13465/videos/888a73c8-f19a-4c19-92d7-eac31bc213c7/13465_1_cl-0-0.mp4,1_cl-0-0---AC---13465---29585---0---0.mp4,1_cl-0-0,13465,ac,29585,true,,
d555ca90-290d-43c5-ab78-308a907c0098,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/185021/videos/4cede949-6cbf-44ed-a4c3-ba35587cc155/185021_1_cl-0-0.mp4,1_cl-0-0---EC---185021---29576---0---0.mp4,1_cl-0-0,185021,ec,29576,true,,
ba4d056e-9f25-47be-b2d8-310e0c9cd75d,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/4415/videos/2e0b5b77-4bbc-4eae-a0ab-11604019594b/4415_1_cl-0-0.mp4,1_cl-0-0---EC---4415---29575---0---0.mp4,1_cl-0-0,4415,ec,29575,true,,
fd1890e6-5785-43ac-928a-8bd16ec333e7,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/13414/videos/62eb99f8-dabe-4328-bba7-09fd9c60d2bd/13414_1_cl-0-0.mp4,1_cl-0-0---AC---13414---29284---0---0.mp4,1_cl-0-0,13414,ac,29284,true,,
