referenceId,videoId,languageId,name,updatedAt,groupMemberVideoIds,videoVariantExists,muxVideoIdExists,isFeatureMissing,isAnyClipMissing
WESS_7547-cl-0-0_1452133502,1_cl-0-0,7547,The Story of JESUS for Children,2020-03-20T22:59:08.389Z,1_cl-0-0|1_cl1301-0-0|1_cl1302-0-0|1_cl1303-0-0|1_cl1304-0-0|1_cl1305-0-0|1_cl1306-0-0|1_cl1307-0-0|1_cl1308-0-0|1_cl1309-0-0|1_cl1310-0-0|1_cl1311-0-0|1_cl1312-0-0|1_cl1313-0-0,true,true,true,false
WESS_7577-cl-0-0_1452123302,1_cl-0-0,7577,The Story of JESUS for Children,2020-03-20T22:20:08.431Z,1_cl-0-0|1_cl1301-0-0|1_cl1302-0-0|1_cl1303-0-0|1_cl1304-0-0|1_cl1305-0-0|1_cl1306-0-0|1_cl1307-0-0|1_cl1308-0-0|1_cl1309-0-0|1_cl1310-0-0|1_cl1311-0-0|1_cl1312-0-0|1_cl1313-0-0,true,true,true,false
WESS_7698-cl-0-0_1440092702,1_cl-0-0,7698,The Story of JESUS for Children,2020-03-20T22:21:59.224Z,1_cl-0-0|1_cl1301-0-0|1_cl1302-0-0|1_cl1303-0-0|1_cl1304-0-0|1_cl1305-0-0|1_cl1306-0-0|1_cl1307-0-0|1_cl1308-0-0|1_cl1309-0-0|1_cl1310-0-0|1_cl1311-0-0|1_cl1312-0-0|1_cl1313-0-0,true,true,true,false
WESS_7761-cl-0-0_1439244903,1_cl-0-0,7761,The Story of JESUS for Children,2020-03-20T23:20:44.144Z,1_cl-0-0|1_cl1301-0-0|1_cl1302-0-0|1_cl1303-0-0|1_cl1304-0-0|1_cl1305-0-0|1_cl1306-0-0|1_cl1307-0-0|1_cl1308-0-0|1_cl1309-0-0|1_cl1310-0-0|1_cl1311-0-0|1_cl1312-0-0|1_cl1313-0-0,true,true,true,false
WESS_7773-cl1308-0-0_1513871205,1_cl-0-0,7773,StoryClubs: Healing Bartimaeus,2020-01-18T02:35:06.939Z,1_cl-0-0|1_cl1301-0-0|1_cl1302-0-0|1_cl1303-0-0|1_cl1304-0-0|1_cl1305-0-0|1_cl1306-0-0|1_cl1307-0-0|1_cl1308-0-0|1_cl1309-0-0|1_cl1310-0-0|1_cl1311-0-0|1_cl1312-0-0|1_cl1313-0-0,true,true,true,false
WESS_7885-cl-0-0_1520448362,1_cl-0-0,7885,The Story of JESUS for Children,2020-01-18T02:37:05.727Z,1_cl-0-0|1_cl1301-0-0|1_cl1302-0-0|1_cl1303-0-0|1_cl1304-0-0|1_cl1305-0-0|1_cl1306-0-0|1_cl1307-0-0|1_cl1308-0-0|1_cl1309-0-0|1_cl1310-0-0|1_cl1311-0-0|1_cl1312-0-0|1_cl1313-0-0,true,true,true,false
WESS_8164-cl1313-0-0_1581606268,1_cl-0-0,8164,StoryClubs: The Tomb is Empty,2020-02-13T17:43:13.039Z,1_cl-0-0|1_cl1301-0-0|1_cl1302-0-0|1_cl1303-0-0|1_cl1304-0-0|1_cl1305-0-0|1_cl1306-0-0|1_cl1307-0-0|1_cl1308-0-0|1_cl1309-0-0|1_cl1310-0-0|1_cl1311-0-0|1_cl1312-0-0|1_cl1313-0-0,true,true,true,false
WESS_8418-cl-0-0_1732144195,1_cl-0-0,8418,The Story of Jesus for Children,2024-11-20T23:23:14.868Z,1_cl-0-0|1_cl1301-0-0|1_cl1302-0-0|1_cl1303-0-0|1_cl1304-0-0|1_cl1305-0-0|1_cl1306-0-0|1_cl1307-0-0|1_cl1308-0-0|1_cl1309-0-0|1_cl1310-0-0|1_cl1311-0-0|1_cl1312-0-0|1_cl1313-0-0,true,true,true,false
WESS_8506-cl-0-0_1452125102,1_cl-0-0,8506,The Story of JESUS for Children,2020-03-21T00:07:57.412Z,1_cl-0-0|1_cl1301-0-0|1_cl1302-0-0|1_cl1303-0-0|1_cl1304-0-0|1_cl1305-0-0|1_cl1306-0-0|1_cl1307-0-0|1_cl1308-0-0|1_cl1309-0-0|1_cl1310-0-0|1_cl1311-0-0|1_cl1312-0-0|1_cl1313-0-0,true,true,true,false
WESS_9181-cl-0-0_1439226902,1_cl-0-0,9181,The Story of JESUS for Children,2020-03-20T22:02:11.013Z,1_cl-0-0|1_cl1301-0-0|1_cl1302-0-0|1_cl1303-0-0|1_cl1304-0-0|1_cl1305-0-0|1_cl1306-0-0|1_cl1307-0-0|1_cl1308-0-0|1_cl1309-0-0|1_cl1310-0-0|1_cl1311-0-0|1_cl1312-0-0|1_cl1313-0-0,true,true,true,false
WESS_9774-cl-0-0_1452119102,1_cl-0-0,9774,The Story of JESUS for Children,2020-03-20T22:20:01.943Z,1_cl-0-0|1_cl1301-0-0|1_cl1302-0-0|1_cl1303-0-0|1_cl1304-0-0|1_cl1305-0-0|1_cl1306-0-0|1_cl1307-0-0|1_cl1308-0-0|1_cl1309-0-0|1_cl1310-0-0|1_cl1311-0-0|1_cl1312-0-0|1_cl1313-0-0,true,true,true,false
WESS_98137-cl-0-0_1549037803,1_cl-0-0,98137,The Story of JESUS for Children,2019-06-20T13:40:37.772Z,1_cl-0-0|1_cl1301-0-0|1_cl1302-0-0|1_cl1303-0-0|1_cl1304-0-0|1_cl1305-0-0|1_cl1306-0-0|1_cl1307-0-0|1_cl1308-0-0|1_cl1309-0-0|1_cl1310-0-0|1_cl1311-0-0|1_cl1312-0-0|1_cl1313-0-0,true,true,true,false
WESS_1171-fj_5-0-0_1551881042,1_fj-0-0,1171,Sharing Your Faith With Others,2019-06-20T14:24:28.929Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_1370-fj_1-0-0_1484873318,1_fj-0-0,1370,Who Is God?,2020-03-20T21:55:49.081Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_139081-31931-fj_4-0-0_1337741701,1_fj-0-0,139081,4. Living as a Disciple of Jesus,2020-03-21T00:14:13.626Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_184528-fj_1-0-0_1479323672,1_fj-0-0,184528,Who Is God?,2020-03-20T23:16:25.070Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_19985-fj_4-0-0_1398225308,1_fj-0-0,19985,Living as a Disciple of Jesus,2020-03-20T23:25:59.174Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_20587-fj_1-0-0_1572010670,1_fj-0-0,20587,Who Is God?,2019-10-25T14:22:16.495Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_24343-fj_1-0-0_1549576077,1_fj-0-0,24343,Who Is God?,2019-06-20T13:56:27.185Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_25919-fj_4-0-0_1650558489,1_fj-0-0,25919,Living as a Disciple of Jesus,2022-04-21T16:49:40.252Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_46771-fj_4-0-0_1398226505,1_fj-0-0,46771,Living as a Disciple of Jesus,2020-03-20T23:53:49.024Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_529-fj_3-0-0_1398888722,1_fj-0-0,529,"Prayer, Talking to God",2020-03-21T00:03:53.728Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_5603-fj_3-0-0_1541704679,1_fj-0-0,5603,"Prayer, Talking to God",2018-11-08T21:45:35.075Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_5667-fj_5-0-0_1539271036,1_fj-0-0,5667,Sharing Your Faith With Others,2020-01-18T01:48:43.566Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_5699-fj_1-0-0_1603380393,1_fj-0-0,5699,Who Is God?,2020-10-22T16:41:59.951Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_5848-31936-fj_3-0-0_1333586903,1_fj-0-0,5848,"3. Prayer, Talking to God",2020-03-21T00:14:44.386Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_5871-31831-fj_4-0-0_1337006101,1_fj-0-0,5871,4. Living as a Disciple of Jesus,2020-03-21T00:14:35.663Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_5983-31934-fj_1-0-0_1333587031,1_fj-0-0,5983,1. Who Is God?,2020-03-21T00:11:28.258Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,false,false,true,true
WESS_6174-fj_5-0-0_1479323712,1_fj-0-0,6174,Sharing Your Faith With Others,2020-03-21T00:14:57.584Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_6318-fj_3-0-0_1479323641,1_fj-0-0,6318,"Prayer, Talking to God",2020-03-20T21:39:59.072Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_6370-fj_4-0-0_1691709249,1_fj-0-0,6370,Living as a Disciple of Jesus,2023-08-10T23:21:23.771Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_6463-fj_1-0-0_1534517594,1_fj-0-0,6463,Who Is God?,2020-01-18T02:42:19.877Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_6464-fj_3-0-0_1398224109,1_fj-0-0,6464,"Prayer, Talking to God",2020-03-21T00:11:29.665Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_6600-fj_4-0-0_1497902487,1_fj-0-0,6600,Living as a Disciple of Jesus,2020-01-18T01:37:10.086Z,1_fj_1-0-0|1_fj_2-0-0|1_fj_3-0-0|1_fj_4-0-0|1_fj_5-0-0,true,true,true,false
WESS_100773-jf6148-0-0_1362169226,1_jf-0-0,100773,Jesus is Brought to Herod,2020-03-20T23:29:28.094Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,false,true,true
WESS_101621-jf6116-184497-33441_1471380939,1_jf-0-0,101621,John the Baptist in Prison,2020-03-20T22:56:10.304Z,1_jf-0-0|1_jf-184497-33441|1_jf-184498-33442|1_jf6101-0-0|1_jf6101-184497-33441|1_jf6101-184498-33442|1_jf6102-0-0|1_jf6102-184497-33441|1_jf6102-184498-33442|1_jf6103-0-0|1_jf6103-184497-33441|1_jf6103-184498-33442|1_jf6104-0-0|1_jf6104-184497-33441|1_jf6104-184498-33442|1_jf6105-0-0|1_jf6105-184497-33441|1_jf6105-184498-33442|1_jf6106-0-0|1_jf6106-184497-33441|1_jf6106-184498-33442|1_jf6107-0-0|1_jf6107-184497-33441|1_jf6107-184498-33442|1_jf6108-0-0|1_jf6108-184497-33441|1_jf6108-184498-33442|1_jf6109-0-0|1_jf6109-184497-33441|1_jf6109-184498-33442|1_jf6110-0-0|1_jf6110-184497-33441|1_jf6110-184498-33442|1_jf6111-0-0|1_jf6111-184497-33441|1_jf6111-184498-33442|1_jf6112-0-0|1_jf6112-184497-33441|1_jf6112-184498-33442|1_jf6113-0-0|1_jf6113-184497-33441|1_jf6113-184498-33442|1_jf6114-0-0|1_jf6114-184497-33441|1_jf6114-184498-33442|1_jf6115-0-0|1_jf6115-184497-33441|1_jf6115-184498-33442|1_jf6116-0-0|1_jf6116-184497-33441|1_jf6116-184498-33442|1_jf6117-0-0|1_jf6117-184497-33441|1_jf6117-184498-33442|1_jf6118-0-0|1_jf6118-184497-33441|1_jf6118-184498-33442|1_jf6119-0-0|1_jf6119-184497-33441|1_jf6119-184498-33442|1_jf6120-0-0|1_jf6120-184497-33441|1_jf6120-184498-33442|1_jf6121-0-0|1_jf6121-184497-33441|1_jf6121-184498-33442|1_jf6122-0-0|1_jf6122-184497-33441|1_jf6122-184498-33442|1_jf6123-0-0|1_jf6123-184497-33441|1_jf6123-184498-33442|1_jf6124-0-0|1_jf6124-184497-33441|1_jf6124-184498-33442|1_jf6125-0-0|1_jf6125-184497-33441|1_jf6125-184498-33442|1_jf6126-0-0|1_jf6126-184497-33441|1_jf6126-184498-33442|1_jf6127-0-0|1_jf6127-184497-33441|1_jf6127-184498-33442|1_jf6128-0-0|1_jf6128-184497-33441|1_jf6128-184498-33442|1_jf6129-0-0|1_jf6129-184497-33441|1_jf6129-184498-33442|1_jf6130-0-0|1_jf6130-184497-33441|1_jf6130-184498-33442|1_jf6131-0-0|1_jf6131-184497-33441|1_jf6131-184498-33442|1_jf6132-0-0|1_jf6132-184497-33441|1_jf6132-184498-33442|1_jf6133-0-0|1_jf6133-184497-33441|1_jf6133-184498-33442|1_jf6134-0-0|1_jf6134-184497-33441|1_jf6134-184498-33442|1_jf6135-0-0|1_jf6135-184497-33441|1_jf6135-184498-33442|1_jf6136-0-0|1_jf6136-184497-33441|1_jf6136-184498-33442|1_jf6137-0-0|1_jf6137-184497-33441|1_jf6137-184498-33442|1_jf6138-0-0|1_jf6138-184497-33441|1_jf6138-184498-33442|1_jf6139-0-0|1_jf6139-184497-33441|1_jf6139-184498-33442|1_jf6140-0-0|1_jf6140-184497-33441|1_jf6140-184498-33442|1_jf6141-0-0|1_jf6141-184497-33441|1_jf6141-184498-33442|1_jf6142-0-0|1_jf6142-184497-33441|1_jf6142-184498-33442|1_jf6143-0-0|1_jf6143-184497-33441|1_jf6143-184498-33442|1_jf6144-0-0|1_jf6144-184497-33441|1_jf6144-184498-33442|1_jf6145-0-0|1_jf6145-184497-33441|1_jf6145-184498-33442|1_jf6146-0-0|1_jf6146-184497-33441|1_jf6146-184498-33442|1_jf6147-0-0|1_jf6147-184497-33441|1_jf6147-184498-33442|1_jf6148-0-0|1_jf6148-184497-33441|1_jf6148-184498-33442|1_jf6149-0-0|1_jf6149-184497-33441|1_jf6149-184498-33442|1_jf6150-0-0|1_jf6150-184497-33441|1_jf6150-184498-33442|1_jf6151-0-0|1_jf6151-184497-33441|1_jf6151-184498-33442|1_jf6152-0-0|1_jf6152-184497-33441|1_jf6152-184498-33442|1_jf6153-0-0|1_jf6153-184497-33441|1_jf6153-184498-33442|1_jf6154-0-0|1_jf6154-184497-33441|1_jf6154-184498-33442|1_jf6155-0-0|1_jf6155-184497-33441|1_jf6155-184498-33442|1_jf6156-0-0|1_jf6156-184497-33441|1_jf6156-184498-33442|1_jf6157-0-0|1_jf6157-184497-33441|1_jf6157-184498-33442|1_jf6158-0-0|1_jf6158-184497-33441|1_jf6158-184498-33442|1_jf6159-0-0|1_jf6159-184497-33441|1_jf6159-184498-33442|1_jf6160-0-0|1_jf6160-184497-33441|1_jf6160-184498-33442|1_jf6161-0-0|1_jf6161-184497-33441|1_jf6161-184498-33442,true,true,false,true
WESS_10262-jf-0-0_1343779846,1_jf-0-0,10262,JESUS,2020-01-16T02:21:59.070Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,false,true,true
WESS_10393-jf-0-0_1349369125,1_jf-0-0,10393,JESUS,2020-01-16T01:11:14.947Z,1_jf-0-0,true,false,true,false
WESS_10529-jf-0-0_1343780051,1_jf-0-0,10529,JESUS,2020-01-16T02:16:42.830Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,true
WESS_106963-jf6111-0-0_1366217131,1_jf-0-0,106963,Beatitudes,2020-03-20T23:57:26.021Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,true,false
WESS_11668-jf-0-0_1344028533,1_jf-0-0,11668,JESUS,2020-01-16T02:17:52.969Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,false,true,true
WESS_1171-jf-0-0_1646664326,1_jf-0-0,1171,JESUS,2022-03-07T15:59:38.478Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,false,true,true
WESS_1236-jf6138-0-0_1430844953,1_jf-0-0,1236,Widow's Offering,2020-03-20T23:22:03.404Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,false,true,true
WESS_12693-jf6106-0-0_1414577124,1_jf-0-0,12693,Jesus Proclaims Fulfillment of the Scriptures,2020-03-20T23:23:48.194Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,true
WESS_12961-jf-0-0_1344028642,1_jf-0-0,12961,JESUS,2020-01-16T02:18:09.143Z,1_jf-0-0,true,false,true,false
